product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,review_id,review_title,img_link,product_link
B0BMM7R92G,Noise_Colorfit Smart Watch Charger 2 Pin USB Fast Charger Magnetic Charging Cable Adapter (Smart Watch Charger 2 pin),Electronics|WearableTechnology|SmartWatches,₹249,₹999,75%,4.5,38,"R1WVE2XLG4MKR0,R1V82XUZ6QXB7R,R3DYS5BGGSYC15,R3CC60ZW27R468,R1COHLUY0DPGX5,R2B1KPMU711L9C,R3PTZIPG57O5A6,R3FD50GUF74ZCS","Must Buy,Truly value for money at this price point get this type of quality charger cable.,Perfect fit for my Noise Colourfit NAV,Must try product,Product good,Good product,Value for money,Good product",https://m.media-amazon.com/images/I/21yMfxVmNuL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise_Colorfit-Charger-Magnetic-Charging-Adapter/dp/B0BMM7R92G/ref=sr_1_354?qid=1672895850&s=electronics&sr=1-354
B08M66K48D,"POPIO Tempered Glass Screen Protector Compatible for iPhone 12 / iPhone 12 Pro with Case Friendly Edge to Edge Coverage and Easy Installation kit, Pack of 1","Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",₹299,₹599,50%,4.3,"4,674","R2K2YNHJ952H5J,R1I8HU4RYFCVYW,R2DH2MLDOFTD73,R35L5ENDJ4MHKH,R3GBYEZ0GVZWLC,R1774TGNOXHCP3,R3RHTIGZI3S51Q,R2378C6LJXZXO1","Big Bubble dont go away,Perfect tempered glass in given price,Nice,Overall good but difficult to install,Good quality and great price,Best Tempered Glass👌🏻,Good quality,Best tempered glass used till date",https://m.media-amazon.com/images/I/411fc62wnpL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/POPIO-Tempered-Protector-Compatible-Installation/dp/B08M66K48D/ref=sr_1_356?qid=1672895850&s=electronics&sr=1-356
B09RFB2SJQ,"10WeRun Id-116 Bluetooth Smartwatch Wireless Fitness Band for Boys, Girls, Men, Women & Kids | Sports Gym Watch for All Smart Phones I Heart Rate and spo2 Monitor",Electronics|WearableTechnology|SmartWatches,₹499,"₹1,899",74%,4.1,412,"R31BGTIUFLQNT5,R1OQRF5LZIEHR4,R29Q5SDNP9JWZB,R1AZR3AI0IHB30,R13H3ADGD1MXRT,RBWFP5OHEVKRS,R1M1HGIX59ETCA,R1IVSKQW9YSH7V","It's worth for money and satisfied.,Nice product,Not great but will do,Very good product I like this product.,Product is ok ok as it is too difficult to connect with phone or it not be able to with ios,Must buy,Good, watch was as expected,Good smart watch",https://m.media-amazon.com/images/I/41YwW+O-SKL._SY300_SX300_.jpg,https://www.amazon.in/10WERUN-Bluetooth-Smartwatch-Wireless-Fitness/dp/B09RFB2SJQ/ref=sr_1_367?qid=1672895857&s=electronics&sr=1-367
B0B82YGCF6,"Tokdis MX-1 Pro Bluetooth Calling Smartwatch - 1.69” LCD Display, Multiple Watch Faces, Sleep Monitor, Heart & SpO2 Monitoring, Multiple Sports Modes, Water Resistant",Electronics|WearableTechnology|SmartWatches,₹899,"₹3,499",74%,3,681,"RGEDIZCX7LB34,R19GGFEAAXAUKK,R3L3EFRRM8X2IY,REN3MEL7IYDKT,R2H176Z5380NWJ,R1AFCXRUZ8KCCK,R16381PP969JBP,RFDKRGYGQB7U6","Its is good but battery life is very poor,Heart rate sanser and battery backup,Nice product,Good product within small price range,poor.,Cool product,Gets disconnected , time n data doesn't updates automatically,It's good deal at 849/- works fine for first few days",https://m.media-amazon.com/images/I/31M4nb0+JKL._SY300_SX300_.jpg,https://www.amazon.in/Tokdis-MX-1-Bluetooth-Calling-Smartwatch/dp/B0B82YGCF6/ref=sr_1_370?qid=1672895857&s=electronics&sr=1-370
B08HF4W2CT,"URBN 20000 mAh lithium_polymer Power Bank with 12 Watt Fast Charging, Camo",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,"₹1,599","₹3,499",54%,4,"36,384","R3FQMPLCZV75E,R3CXYW32DE2XCE,R3VMIAJI5S2S9M,R33BXR8IIASQCO,R31X014WG1MEMQ,RNZ3UOYY7B2N0,R28IU0P7UBCRG6,R34GOU1HWA68GA","Worth the price,It is good,Not Bad,BATTERY LIFE,It melts the smart watch charger,Very good light weight,Achha laga,Can’t be repaired",https://m.media-amazon.com/images/I/31S1zpNb8bL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/URBN-20000-Li-Polymer-Compact-Charge/dp/B08HF4W2CT/ref=sr_1_372?qid=1672895857&s=electronics&sr=1-372
B08BCKN299,"Sounce Gold Plated 3.5 mm Headphone Splitter for Computer 2 Male to 1 Female 3.5mm Headphone Mic Audio Y Splitter Cable Smartphone Headset to PC Adapter – (Black,20cm)","Electronics|Headphones,Earbuds&Accessories|Adapters",₹120,₹999,88%,3.9,"6,491","RO163Q6WRVSZZ,R28DMP1E79OWIH,R2FJI6OH7CFVRL,R1CHL5MG2PHSFJ,R2T11MDTCMZ8IQ,RV544Y0ARIS17,ROHRC9ZCY3ZKI,R28O9QSWHZF2KK","Recommended !,Good product,Please wire quality improve karo,Value for money product.,Amazing Performance & Great Quality,A lot of noise when mic is plugged in.,Great product,Good",https://m.media-amazon.com/images/I/41jmiwgyu8L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Sounce-Plated-Headphone-Earphone-Splitter/dp/B08BCKN299/ref=sr_1_375?qid=1672895857&s=electronics&sr=1-375
B0B2X35B1K,"Noise ColorFit Ultra 2 Buzz 1.78"" AMOLED Bluetooth Calling Watch with 368*448px Always On Display, Premium Metallic Finish, 100+ Watch Faces, 100+ Sports Modes, Health Suite (Jet Black)",Electronics|WearableTechnology|SmartWatches,"₹3,999","₹6,999",43%,4.1,"10,229","R3PAFFUU229VTJ,R1FZWI2NPCR3IO,R3BENPL8J8RWGA,R1L15IJRIO4PAL,R3GC9CY0SL1XKW,R2ONYYWA0QB6FS,RP7C5V4J1BO3B,R2WXTI182FAGGR","Wonderful smart watch,Value for money. Good for first time users,Awesome,Best in market,Good,Worst customer support noise,Calls and userinterface is nice,Noise",https://m.media-amazon.com/images/I/41wlZ0cZChL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise-ColorFit-Bluetooth-Calling-Metallic/dp/B0B2X35B1K/ref=sr_1_379?qid=1672895857&s=electronics&sr=1-379
B09QS9CWLV,"Redmi Note 11 (Horizon Blue, 6GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹12,999","₹18,999",32%,4.1,"50,772","R1GQJYYLCFOXJ8,ROASRYCFUFCK0,R1M63KP70YH4TU,RV26OEPPLTVTZ,RAS4252SOW901,R1EQV38U53I993,RD4X602L8KNNS","Excellent Phone in the budget segment,Best value for money... But afraid of future MIUI updates.,Don't purchase it as camera phone 😤,Dependable & it's been a year.,Budget mobile,Good for basic use,Phone is nice , but software is not",https://m.media-amazon.com/images/I/4121yWSVFmL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Redmi-Horizon-Qualcomm%C2%AE-SnapdragonTM-Included/dp/B09QS9CWLV/ref=sr_1_382?qid=1672895857&s=electronics&sr=1-382
B0B1NX6JTN,Spigen Ultra Hybrid Back Cover Case Compatible with iPhone 14 Pro max (TPU + Poly Carbonate | Crystal Clear),Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,"₹1,599","₹2,599",38%,4.3,"1,801","R6LNTBPRGQ5SH,R8XCX03RG32U,RNP9KG0AKI8QG,R3LP9C2W2RTAQH,R2FX53CQOLKI7A,R2FAY534DIE3GK,R3BS9HLFNF3IKI,R35GQXCRXTDQ4Y","Good Looking Sturdy cover,Perfect fit for 14 pro max,Excellent fit and value for money must buy if using non mag charger,Excellent,Over priced,Awesome,Worth the money,Quality product",https://m.media-amazon.com/images/I/51JrMWMAmnL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Spigen-Hybrid-Compatible-Carbonate-Crystal/dp/B0B1NX6JTN/ref=sr_1_389?qid=1672895864&s=electronics&sr=1-389
B078G6ZF5Z,"Oraimo 18W USB & Type-C Dual Output Super Fast Charger Wall Adapter PE2.0&Quick Charge 3.0 & Power Delivery 3.0 Compatible for iPhone 13/13 Mini/13 Pro Max/12/12 Pro Max, iPad Mini/Pro, Pixel, Galaxy, Airpods Pro",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,₹699,"₹1,199",42%,4,"14,404","R1DSLJ58BW45MG,RZF2IS7TK6MF4,RLAJSE9228SAA,RHZFWFPW57PEH,R5V3SEBXEYTV9,R3QW79LOKH6EDA,R15LLZLNGUHHTJ,R2NS5ZCYJFF5KE","Good,NICE 👍 IN VALUE.PARACASED ON TWO OLY,Working fine,Good product,Good one,Good one,Very good product,Decent product, worth every penny",https://m.media-amazon.com/images/I/31gNcDrEskL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/ORAIMO-SUPER-FAST-CHARGER/dp/B078G6ZF5Z/ref=sr_1_402?qid=1672895864&s=electronics&sr=1-402
B0BBW521YC,"LAPSTER 12pcs Spiral Cable Protectors for Charger, Wires, Data Charger Cable Protector for Computers, Cell Phones etc.(Grey)",Electronics|Mobiles&Accessories|MobileAccessories|Décor|PhoneCharms,₹99,₹999,90%,4.4,305,"R173QPQASTIM5E,R2RU5623DZ9ZWI,R16QI7DHVXJVCI,R3JNLJTK4WJSKY,RLJ5VUW87FE0G,R3VFYJ2WAD73ZC,R37T2ABX4GMGHX,RAR3D2XLJPVF7","It's OK,Useful product,All peices arrived,Good product 👍,very nice quality and durable,Seems to be made of recycled material, serves the purpose,Worth to buy!,Terrific purchase",https://m.media-amazon.com/images/I/41WYWN1pdvL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/LAPSTER-Protectors-Charger-Protector-Computers/dp/B0BBW521YC/ref=sr_1_403?qid=1672895864&s=electronics&sr=1-403
B09HSKYMB3,"MI REDMI 9i Sport (Carbon Black, 64 GB) (4 GB RAM)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹7,915","₹9,999",21%,4.3,"1,376","R1GS92IDBGXYCS,R8H8QTOWYMITR,RCSP9RH3A0VAE,R2S4F8S012C7RT,RVRXFESU2TRZK,RSKOVH69IL8VG,R2OUN5B9KJNAPN,R2EBVOLHYZ8SFR","Good,Ok,Nice product in this range,1.Camera is not good. Not matching up to 13mp,Overall good,Good mobile at reasonable price !!,No Fingerprint reader,Too good",https://m.media-amazon.com/images/I/31Hb9RGI+jL._SY300_SX300_.jpg,https://www.amazon.in/REDMI-Sport-Carbon-Black-RAM/dp/B09HSKYMB3/ref=sr_1_405?qid=1672895864&s=electronics&sr=1-405
B09YV42QHZ,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Green )",Electronics|WearableTechnology|SmartWatches,"₹1,499","₹7,999",81%,4.2,"22,638","R2VEHBS4GTI9SH,R560D18O1BJM7,RYPXAOQI77XRF,R2T1AP2XBIAQBK,RU2RYKNTJU52I,R3D6UA9AB1KZ5D,R1YFZYNSZI9FAG,RQU8SHDXBG8NZ","Premium looking watch,Excellent Product,The Tracking and touch would be better,Bluetooth connectivity,Very good,The watch is good,Felt Good,Not bad",https://m.media-amazon.com/images/I/41GwFR981CL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Ninja-Smartwatch-Sports-Tracking/dp/B09YV42QHZ/ref=sr_1_408?qid=1672895864&s=electronics&sr=1-408
B09BF8JBWX,"Lava A1 Josh 21(Blue Silver) -Dual Sim,Call Blink Notification,Military Grade Certified with 4 Day Battery Backup, Keypad Mobile",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,"₹1,055","₹1,249",16%,3.8,"2,352","R2FRXUVIUPO3JD,R2S7JVQ4Z9GYLB,R2U2GZZ9ZUDTE1,R33GW8VLIA7TOI,R35DGD2XREWO5P,R17TQA9TZKL5LH,R15HVUSH6RX8V2,R3UME3PEOKCQ5B","Very Bad mobile,Value for money,Part missing,Ok,Good buy,Value for money,Value of money,Phone works well",https://m.media-amazon.com/images/I/41ynwpRq+kL._SY300_SX300_.jpg,https://www.amazon.in/Lava-Notfication-recoding-Military-Certified/dp/B09BF8JBWX/ref=sr_1_411?qid=1672895872&s=electronics&sr=1-411
B0B5YBGCKD,"POPIO Tempered Glass Compatible for iPhone 13 / iPhone 13 Pro/iPhone 14 (Transparent) Edge to Edge Full Screen Coverage with Installation Kit, Pack of 2","Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",₹150,₹599,75%,4.3,714,"RM88OEEDBGL7E,RA49OAQBPGOY1,R1P18CRYE9Z987,R1NE7OSB0O86A5,R2CN1JTT7L1C7H,R20OTH46ZTVPQN,RDXU0X5IQVEFY,R1F0IEQUUDWM18","Great product if you don’t mind the edges,Recommended !!,Looks premium,Real value for money however I wish there would have been stronger adhesive,Its a genuine product,Precision!,Does the job perfectly,A perfect fit for iPhone 13 and has transparent edges too.",https://m.media-amazon.com/images/I/41XaIckgKIL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/POPIO-Compatible-iPhone-Transparent-Installation/dp/B0B5YBGCKD/ref=sr_1_417?qid=1672895872&s=electronics&sr=1-417
B01GGKYKQM,"Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters), Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹219,₹700,69%,4.3,"20,052","R1BC08IFG4REKS,R1FJKIHIO54SOW,R3JR48W2CI480,R3JH7SHSXDT1GT,R35QWAY83WL8H6,R25N2U90N2A5AS,R19AK3DT3JOE82,R210WJI15JCSRE","You can trust on this one,The best usb cable,Wel build just like original .,Nice!!,Working perfectly,Basic,Good,No issues",https://m.media-amazon.com/images/I/31-BRsjrvDL._SY300_SX300_QL70_ML2_.jpg,https://www.amazon.in/AmazonBasics-Type-C-USB-Male-Cable/dp/B01GGKYKQM/ref=sr_1_418?qid=1672895872&s=electronics&sr=1-418
B09MY4W73Q,Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (Polycarbonate| Back Transparent - Sides Black),Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,₹474,"₹1,799",74%,4.3,"1,454","R1B4DF1E33G2SC,R1EUC6Y0ZY18QE,R3BW81NGN6FTO4,R1LUISQ85F9MSU,R1J90WSEGDNEMJ,RI68W30TV8E76,R3BBHIDI76JIAY,R1V51JJ6JQXQU6","Okay product,Descent product,Very Sturdy,Great protectione and design,Good Product !!,Excellent Case with Beauty,Awesome cover,Good quality",https://m.media-amazon.com/images/I/51xaoGdw9EL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Amozo-iPhone-13-Polycarbonate-Transparent/dp/B09MY4W73Q/ref=sr_1_419?qid=1672895872&s=electronics&sr=1-419
B08R69VDHT,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹115,₹499,77%,4,"7,732","R2VUNGNI96EEJ7,R2JGNI2T5LVFRQ,R9ISXRV6DA0OY,RZFW11UFTCBVH,R1WGHB13Q2OLYA,R11ETJ640KDIRW,R2IA54QBAYAGND,R23Y3AD6E6GE9N","Very good product and met my need.  Thanks,Decent value,Nice quality… trustable…,Just well in this price.,supports 2.4 amps fast charging,Nice,Nice.,Value for money",https://m.media-amazon.com/images/I/41gFqSHngyL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Pinnaclz-Original-Micro-USB-Charging/dp/B08R69VDHT/ref=sr_1_429?qid=1672895872&s=electronics&sr=1-429
B09T37CKQ5,"FLiX Usb Charger,Flix (Beetel) Bolt 2.4 Dual Poart,5V/2.4A/12W Usb Wall Charger Fast Charging,Adapter For Android/Iphone 11/Xs/Xs Max/Xr/X/8/7/6/Plus,Ipad Pro/Air 2/Mini 3/4,Samsung S4/S5 & More-Black",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,₹239,₹599,60%,3.9,"2,147","R2XF84DPH68G5Y,R272LVPQ9OGM0S,RBQF76FUWS8PH,RUV6A5DB7ROJU,R25Z9XP6UQKEBZ,R33QHW049WSWGB,R3QAWS03V5OYSG,R3407AFPL16VUS","good till now,Good,An additional charger same as ORIGINAL .,Good adapter,Best,okay okay,Good,Good product",https://m.media-amazon.com/images/I/31Iuz7jlfqL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/FLiX-Charger-Charging-Adapter-More-Black/dp/B09T37CKQ5/ref=sr_1_431?qid=1672895872&s=electronics&sr=1-431
B09GFPN6TP,"Redmi 9A Sport (Coral Green, 3GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹7,499","₹9,499",21%,4.1,"3,13,832","RCP907FSHW2CI,R2XSNFIDSF8IL4,R2JB9PO5MV9LER,R1WOXRK1I1XUD1,R2R7NPFFHBHV2M,R209MH0VOGQ7EF,R276N47ZR7TWCM,RFYYONBM15HX5","Best phone for below normal use,Good mobile for minimal usage , but technically highly worth,For simple use,Ok,Good quality product,Good unit,Good,Best Budget mobile",https://m.media-amazon.com/images/I/41i7LM0pGwL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Redmi-9A-Sport-Octa-core-Processor/dp/B09GFPN6TP/ref=sr_1_432?qid=1672895872&s=electronics&sr=1-432
B0B298D54H,Prolet Classic Bumper Case Cover for Samsung Galaxy Watch 4 44mm TPU Plated Full Screen Protector (Black),Electronics|WearableTechnology|SmartWatches,₹265,₹999,73%,3.7,465,"R1A8VRVLZEPPCO,R1G1WGHDY6EN6V,RDPRCGL4SELOQ,R14VFIZGF8DVCC,R3L5E72O2NPWAX,R1H6XVMAKGROHM,RL8QQ5LOOTC1B,R2USFYNMVOB95A","Good Product,Must buy case for samsung watch 4,Generic but good,Not for watch 4, but for watch 4 classic,Good Product. Touch sensitivity to improve,Worth of buying,Perfectly fit for samsung brezzel,Awesome Watch Cover..Fitted Exactly size ...",https://m.media-amazon.com/images/I/516BHYFQ3JL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Prolet-Classic-Bumper-Samsung-Protector/dp/B0B298D54H/ref=sr_1_433?qid=1672895879&s=electronics&sr=1-433
B08VB57558,"Samsung Galaxy S20 FE 5G (Cloud Navy, 8GB RAM, 128GB Storage) with No Cost EMI & Additional Exchange Offers",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹37,990","₹74,999",49%,4.2,"27,790","R3R5DS04EXELTJ,R3JBXYOBYRX0A8","WORTH BUY ! THE BEST,Good for the price.",https://m.media-amazon.com/images/I/41ezRvTwcaL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Samsung-Galaxy-Cloud-128GB-Storage/dp/B08VB57558/ref=sr_1_434?qid=1672895879&s=electronics&sr=1-434
B09CMP1SC8,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹199,₹499,60%,4.1,602,"R37D7HJR4MR520,RPXR67LNCQALE,R1K9WE1GDB2PP0,R34PZ2AX727RPD,R2HALNEM14EW7P,R3D6EV6X38WU4Q,R2NCR8UX28VRH4,R3PTXRLR7MPN25","Good product,Its good, but micro usb doesn't fit my phone.,Good and useful item,It is very best cable,good,2 in 1 Charging Cable.,Sturdy cable overall,Nice & Best Charger Cabel",https://m.media-amazon.com/images/I/31x3IUfMneL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Ambrane-ABDC-10-Charging-Transmission-Compatible/dp/B09CMP1SC8/ref=sr_1_439?qid=1672895879&s=electronics&sr=1-439
B09YLXYP7Y,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹179,₹399,55%,4,"1,423","R8QBCR9MM1LGY,R3VN8XDH215N7I,R341EQRY87EZP,R3HHTVIHY2U1FO,RNA87JCGRTQJU,RZ12R7OYYP0KX,R2GZZ3WYE0JJYA,RHE3HXKSONROE","GOOD,Thank you  Amazon very good charging cable,Good,Very good product,good quality,Very Good Product,This is fast charging USB!,Simply perfect at the price of below 100",https://m.media-amazon.com/images/I/31l-eZHBfKL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Ambrane-Charging-Neckband-Wireless-ACT/dp/B09YLXYP7Y/ref=sr_1_442?qid=1672895879&s=electronics&sr=1-442
B0B9BXKBC7,"WeCool S5 Long Selfie Stick, with Large Reinforced Tripod Stand up to 61 Inch / 156 Cms, Ultra Long Multi Function Bluetooth Selfie Stick with 1/4 Screw Compatible with Gopro, Camera, and Ring Light",Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,"₹1,799","₹3,999",55%,4.6,245,"R2MI4KSWYUEMDR,R2MNYKDL2UII1M,R2C6TUBM6IVLB0,R3VJF3LZ7XK3WV,R351DYT9RZYVC0,R2127U989S6ZZU,R29GQ8L9MVSU6H,R2H35ITTKGQLBH","Good,Good Product but Little expensive.,Happy with the purchase,Good buy in price range,Best travel companion,For instagram reels zoom in and zoom out switch is not available,MUST BUY FOR EVERY ONE WHO OWNS A MOBILE PHONE !!!,A good selfie stick",https://m.media-amazon.com/images/I/41fDM4QUfvL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/WeCool-Reinforced-Function-Bluetooth-Compatible/dp/B0B9BXKBC7/ref=sr_1_445?qid=1672895879&s=electronics&sr=1-445
B09NY6TRXG,"POCO C31 (Royal Blue, 64 GB) (4 GB RAM)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹8,499","₹11,999",29%,3.9,276,"R2FHGVLNMCEDS3,R1AHSDM5M325MM,R3E7Z6ZZCWNVTP,R2ARI9ILETH6A0,R1KRTG4TU6MUCU,R3SBJYLLR84FNM,R10IL98NTGTQH1,R2MS0CPATDN53O","Decent,Sad But Don't Buy,Ók,Nice mobile in this bugdet,Performance below low budget phone,Good performance,Budget phone,Very good product nice photo and display",https://m.media-amazon.com/images/I/41hI-UvnhFL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/POCO-C31-Royal-Blue-RAM/dp/B09NY6TRXG/ref=sr_1_455?qid=1672895879&s=electronics&sr=1-455
B09NVPJ3P4,"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2, Stress, Sleep, Heart Rate Monitoring & IP68 Waterproof (Electric Blue)",Electronics|WearableTechnology|SmartWatches,"₹1,999","₹3,999",50%,4,"30,254","R3B5HP4PJ8JIOG,R2NS7Z2XUJL73H,R3DLYP0JW3PWDP,R3HWHOM95KCAZV,R2EVYBZOHRZ8NQ,R2U4UV55GHL0AB,R2E6IQWP86JIVZ,R225NQB3ASPXBV","Ranjitha,Good one,Best One!!!,Good and average usage,IT'S BEEN GOOD,Good,Overall good product,Nice",https://m.media-amazon.com/images/I/412dSHwBHGL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise-ColorFit-Monitoring-Smartwatches-Electric/dp/B09NVPJ3P4/ref=sr_1_457?qid=1672895886&s=electronics&sr=1-457
B0B3NDPCS9,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",Electronics|WearableTechnology|SmartWatches,"₹3,999","₹17,999",78%,4.3,"17,161","R2FY1Z66KZXJWD,R2HMU574902EOQ,R33J3X2N75IXU3,R3GGQG1U2KLAE3,R31AMOLX49DVF8","Nice watch but some cons,Great device for the budget !! And amazing amazon service!!,Good watch in this price,Watch faces could have been better,Amoled Screen & Touch, Average Wrist Band.",https://m.media-amazon.com/images/I/41dtbrNRHdL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Smartwatch-Resolution-Connection-Assistance/dp/B0B3NDPCS9/ref=sr_1_459?qid=1672895886&s=electronics&sr=1-459
B09VGKFM7Y,Amazon Basics 2 Amp USB Wall Charger & Micro USB Cable (White),Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,₹219,₹499,56%,4.4,14,"R33M2Q7OES3GBK,R125QF7WMZW3NW,RMDVRDSEK73L8","Quality product,Excellent, it's fast charging,After 12 days not working 😔",https://m.media-amazon.com/images/I/31poWDDorOL._SY300_SX300_QL70_ML2_.jpg,https://www.amazon.in/Amazon-Basics-Charger-Micro-Cable/dp/B09VGKFM7Y/ref=sr_1_460?qid=1672895886&s=electronics&sr=1-460
B07QCWY5XV,"Mobilife Bluetooth Extendable Selfie Stick with Tripod Stand and Wireless Remote,3-in-1 Multifunctional Selfie Stick Tripod for iPhone Samsung Mi Realme Oppo Vivo Google More,Black",Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,₹599,"₹1,399",57%,4.1,"14,560","R3EUHZXX3UEYSH,R1UYMUD8SY2H9V,R1BQTJ4030NWYZ,R3MBTEU82OA7X1,R1R6MZFWPE1DN6,R295X0FTRQEG0P,R2XX9ZLGMLMN5L,R2ONSIR9B3OM3B","Best selfie stick,Decent product with one draw back,Best for Recording videos and photo shoot,Great Selfi stick using for 6months,Nice product in this rate,Overall ok but stability is not rock solid,Selfie stick,Nice",https://m.media-amazon.com/images/I/41vCOAeGvSL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Hoteon-Mobilife-Bluetooth-Extendable-Wireless/dp/B07QCWY5XV/ref=sr_1_463?qid=1672895886&s=electronics&sr=1-463
B098QXR9X2,"Ambrane 27000mAh Power Bank, 20W Fast Charging, Triple Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Smartphones & Other Devices (Stylo Pro, Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,"₹2,499","₹2,999",17%,4.1,"3,156","RF8105HZQ4I7N,R1OVFYKWEJAVU4,R1U3VNQN5M4IED,R1YHYHQQN3NVED,RS5SSFIL1MWFD,RAMY81VZCIB2D,RDUL770GDRUAB,R1J7N8RPXX1S3X","The first light  Is not working idk why,Pretty device,Good product,A GOOD INVESTMENT,Too bulky,This power bank full charge at 12 hour and I phone 12 will be 4 time full charged not 6 time,VERY GOOD PRODUCT.☆☆☆☆☆,Its too bulky and I would say not good for travelling",https://m.media-amazon.com/images/I/31zYqHExOPS._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Ambrane-Multi-Layer-Protection-Li-Polymer-Stylo/dp/B098QXR9X2/ref=sr_1_469?qid=1672895886&s=electronics&sr=1-469
